,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
42,20947,Sui,SUI,sui,266,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm']",10000000000.00,2426143880.71,10000000000.00,False,,43,,,,2024-06-25T08:45:00.000Z,0.87,213589030.24,27.29,-2.06,3.50,5.96,-16.16,-26.90,-55.31,2112485660.46,0.09,8707173870.67,,2024-06-25T08:45:00.000Z,20947.00,Sui Network,SUI,sui,0x2::sui::SUI,2024-06-25 17:45:51
43,6719,The Graph,GRT,the-graph,483,2020-12-17T00:00:00.000Z,"['ai-big-data', 'enterprise-solutions', 'defi', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'analytics', 'coinfund-portfolio', 'dcg-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'ledgerprime-portfolio', 'multicoin-capital-portfolio', 'parafi-capital', 'polygon-ecosystem', 'fantom-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'spartan-group', 'injective-ecosystem']",,9548519288.43,10799694499.43,False,,44,,,,2024-06-25T08:44:00.000Z,0.22,97495427.03,71.08,-1.49,6.62,7.33,-32.63,-16.85,-45.20,2082462884.20,0.09,2355335133.80,,2024-06-25T08:44:00.000Z,1027.00,Ethereum,ETH,ethereum,0xc944e90c64b2c07662a292be6244bdf05cda44a7,2024-06-25 17:45:51
44,3077,VeChain,VET,vechain,289,2017-08-22T00:00:00.000Z,"['logistics', 'data-provenance', 'iot', 'smart-contracts', 'fenbushi-capital-portfolio', 'real-world-assets']",86712634466.00,80985041177.00,85985041177.00,False,,45,80985041177.00,2077663918.23,,2024-06-25T08:44:00.000Z,0.03,38616466.93,16.93,0.25,4.37,0.34,-26.89,-34.76,-41.13,2077663918.23,0.09,2224604806.85,,2024-06-25T08:44:00.000Z,,,,,,2024-06-25 17:45:51
45,1518,Maker,MKR,maker,483,2017-01-29T00:00:00.000Z,"['store-of-value', 'defi', 'dao', 'polychain-capital-portfolio', 'governance', 'lending-borowing', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'paradigm-portfolio', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'spartan-group', 'bnb-chain', 'real-world-assets', 'standard-crypto-portfolio']",1005577.00,928666.40,977631.04,False,,46,,,0.35,2024-06-25T08:44:00.000Z,2215.68,86219348.94,12.27,0.30,-1.14,-0.01,-21.28,-23.20,-31.50,2057631721.10,0.09,2228041354.51,5852704761.65,2024-06-25T08:44:00.000Z,1027.00,Ethereum,ETH,ethereum,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,2024-06-25 17:45:51
46,11840,Optimism,OP,optimism-ethereum,539,2022-05-31T16:19:46.000Z,"['layer-2', 'optimism-ecosystem', 'modular-blockchain']",4294967296.00,1121728540.00,4294967296.00,False,,47,,,,2024-06-25T08:44:00.000Z,1.73,231320973.24,43.89,-1.57,0.96,-5.70,-32.43,-28.15,-54.84,1937683302.73,0.09,7419162585.64,,2024-06-25T08:44:00.000Z,11840.00,Optimism,OP,optimism-ethereum,0x4200000000000000000000000000000000000042,2024-06-25 17:45:51
47,22974,Bittensor,TAO,bittensor,68,2023-03-06T05:20:00.000Z,"['ai-big-data', 'distributed-computing', 'oracles', 'dao', 'polkadot-ecosystem', 'polychain-capital-portfolio', 'dcg-portfolio', 'open-source', 'generative-ai', 'depin']",21000000.00,6979121.00,6979121.00,False,,48,,,,2024-06-25T08:45:00.000Z,274.73,61899534.22,53.28,-0.83,2.09,-3.11,-35.33,-38.51,-51.56,1917391448.85,0.09,5769382766.96,,2024-06-25T08:45:00.000Z,,,,,,2024-06-25 17:45:51
48,5632,Arweave,AR,arweave,146,2020-05-27T00:00:00.000Z,"['distributed-computing', 'filesharing', 'storage', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'web3', 'egirl-capital-portfolio', 'depin']",66000000.00,65652466.00,65652466.00,False,,49,,,,2024-06-25T08:44:00.000Z,28.95,105399172.58,56.15,-1.15,6.86,15.46,-27.38,-13.98,-31.99,1900853969.59,0.08,1910916217.42,,2024-06-25T08:44:00.000Z,,,,,,2024-06-25 17:45:51
49,28752,dogwifhat,WIF,dogwifhat,411,2023-12-19T09:08:50.000Z,"['memes', 'solana-ecosystem', 'doggone-doggerel']",,998905876.45,998905876.45,False,,50,,,,2024-06-25T08:45:00.000Z,1.82,761281251.14,120.65,-2.52,14.78,-14.47,-40.39,-40.26,-42.57,1817459383.85,0.08,1817459383.85,,2024-06-25T08:45:00.000Z,5426.00,Solana,SOL,solana,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,2024-06-25 17:45:51
0,1,Bitcoin,BTC,bitcoin,11134,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.00,19716384.00,19716384.00,False,,1,,,,2024-06-25T08:45:00.000Z,60715.61,42072743346.57,120.74,0.01,-3.34,-7.62,-12.22,-5.75,-12.90,1197092377341.09,53.37,1275027912022.96,,2024-06-25T08:45:00.000Z,,,,,,2024-06-25 17:46:02
1,1027,Ethereum,ETH,ethereum,9082,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120154099.20,120154099.20,True,,2,,,,2024-06-25T08:44:00.000Z,3350.35,21615160577.94,60.41,-0.33,-1.04,-2.80,-11.56,6.64,-6.04,402558545705.39,17.95,402558545705.39,,2024-06-25T08:44:00.000Z,,,,,,2024-06-25 17:46:02
2,825,Tether USDt,USDT,tether,89451,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112934363981.53,116077402099.84,True,,3,,,,2024-06-25T08:44:00.000Z,1.00,73392318501.53,75.05,-0.08,0.01,-0.04,-0.03,-0.05,-0.05,112876272977.43,5.03,116017694384.63,,2024-06-25T08:44:00.000Z,1027.00,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-25 17:46:02
3,1839,BNB,BNB,bnb,2186,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147583516.81,147583516.81,False,,4,,,,2024-06-25T08:44:00.000Z,569.41,1943873649.32,19.93,-0.28,-0.83,-3.91,-5.57,-6.56,-0.98,84035925248.29,3.75,84035925248.29,,2024-06-25T08:44:00.000Z,,,,,,2024-06-25 17:46:02
4,5426,Solana,SOL,solana,691,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,462254198.47,578932271.87,True,,5,,,,2024-06-25T08:44:00.000Z,133.65,3346738739.54,85.78,-1.30,5.85,-3.60,-18.70,-7.27,-28.46,61781527707.11,2.75,77375868761.27,,2024-06-25T08:44:00.000Z,,,,,,2024-06-25 17:46:02
5,3408,USDC,USDC,usd-coin,19873,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32680706522.69,32680706522.69,False,,6,,,,2024-06-25T08:44:00.000Z,1.00,8003497404.02,101.94,-0.08,-0.00,0.00,-0.01,0.00,0.01,32681503319.50,1.46,32681503319.50,,2024-06-25T08:44:00.000Z,1027.00,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-25 17:46:02
6,52,XRP,XRP,xrp,1342,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.00,55618185850.00,99987512072.00,False,,7,,,,2024-06-25T08:45:00.000Z,0.48,1134567292.13,29.48,-0.04,-0.36,-5.61,-11.56,-9.52,-23.34,26450327690.10,1.18,47556976708.01,,2024-06-25T08:45:00.000Z,,,,,,2024-06-25 17:46:02
7,11419,Toncoin,TON,toncoin,432,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2458325807.04,5108079284.07,True,,8,3414166606.00,25819554864.91,,2024-06-25T08:44:00.000Z,7.56,392090142.28,15.14,-0.36,3.93,2.88,19.49,40.34,54.72,18591031245.82,0.83,38629729755.34,,2024-06-25T08:44:00.000Z,,,,,,2024-06-25 17:46:02
8,74,Dogecoin,DOGE,dogecoin,1010,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144852196383.71,144852196383.71,True,,9,,,,2024-06-25T08:45:00.000Z,0.12,949514560.80,41.88,-0.57,1.96,-1.05,-28.90,-19.60,-33.49,17601100944.71,0.78,17601100944.71,,2024-06-25T08:45:00.000Z,,,,,,2024-06-25 17:46:02
9,2010,Cardano,ADA,cardano,1197,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.00,35743167685.44,36994116264.58,False,,10,,,,2024-06-25T08:44:00.000Z,0.39,393730267.93,62.05,-0.67,2.54,1.71,-15.92,-17.44,-40.30,13833791157.14,0.62,17416492224.47,,2024-06-25T08:44:00.000Z,,,,,,2024-06-25 17:46:02
10,1958,TRON,TRX,tron,993,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87232057795.72,87232109667.52,True,,11,71659659264.00,8643643886.24,,2024-06-25T08:44:00.000Z,0.12,325374497.32,56.35,-0.01,1.43,4.76,6.15,2.99,-0.01,10521998719.98,0.47,10522004976.79,,2024-06-25T08:44:00.000Z,,,,,,2024-06-25 17:46:02
11,5994,Shiba Inu,SHIB,shiba-inu,835,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271272075720.62,589519721419069.62,False,,12,,,,2024-06-25T08:44:00.000Z,0.00,352516700.73,64.76,-0.62,-0.20,-6.34,-30.60,-33.91,-42.96,10070258121.82,0.45,10074503957.54,,2024-06-25T08:44:00.000Z,1027.00,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-25 17:46:02
12,5805,Avalanche,AVAX,avalanche,749,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.00,393757965.38,443104335.38,False,,13,,,,2024-06-25T08:44:00.000Z,24.93,428943872.10,-3.36,-0.98,1.69,-6.41,-33.22,-29.66,-54.44,9815195859.66,0.44,17841452061.87,,2024-06-25T08:44:00.000Z,,,,,,2024-06-25 17:46:02
13,1975,Chainlink,LINK,chainlink,1798,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,608099970.45,1000000000.00,False,,14,,,,2024-06-25T08:44:00.000Z,13.83,443040040.34,91.90,-0.45,5.43,0.26,-20.52,-6.83,-29.28,8412285950.82,0.38,13833722018.70,,2024-06-25T08:44:00.000Z,1027.00,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-25 17:46:02
14,6636,Polkadot,DOT,polkadot-new,784,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.37,1437953431.37,True,,15,1461135787.27,8376287592.00,,2024-06-25T08:45:00.000Z,5.73,223280319.24,58.06,-1.19,1.94,-3.16,-22.93,-16.45,-39.75,8243389553.50,0.37,8243389553.50,,2024-06-25T08:45:00.000Z,,,,,,2024-06-25 17:46:02
15,1831,Bitcoin Cash,BCH,bitcoin-cash,896,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.00,19724146.88,19724146.88,False,,16,,,,2024-06-25T08:44:00.000Z,371.77,434614017.74,120.62,-0.11,-0.08,-5.96,-24.50,-22.18,-23.54,7332867315.50,0.33,7807192605.16,,2024-06-25T08:44:00.000Z,,,,,,2024-06-25 17:46:02
16,6535,NEAR Protocol,NEAR,near-protocol,423,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'injective-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'account-abstraction', 'data-availability']",,1091586412.00,1197264416.00,False,,17,,,,2024-06-25T08:45:00.000Z,5.49,544752509.33,68.84,-1.22,1.71,13.61,-32.47,-24.07,-27.29,5996058652.00,0.27,6576545458.39,,2024-06-25T08:45:00.000Z,,,,,,2024-06-25 17:46:02
17,3890,Polygon,MATIC,polygon,1407,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",,9874426268.37,10000000000.00,False,,18,,,,2024-06-25T08:44:00.000Z,0.57,305316908.50,51.72,0.35,2.58,2.36,-21.32,-20.72,-44.66,5621711804.56,0.25,5693203485.21,,2024-06-25T08:44:00.000Z,,,,,,2024-06-25 17:46:02
18,7083,Uniswap,UNI,uniswap,1048,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem', 'optimism-ecosystem', 'cmc-crypto-awards-2024']",,599957294.71,1000000000.00,False,,19,,,1.07,2024-06-25T08:44:00.000Z,9.32,217454876.41,63.47,-1.14,0.14,-5.55,-16.87,20.09,-25.60,5589278190.51,0.25,9316126730.67,5201703562.72,2024-06-25T08:44:00.000Z,1027.00,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2024-06-25 17:46:02
19,4943,Dai,DAI,multi-collateral-dai,3272,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5347888595.75,5347888595.75,True,,20,,,,2024-06-25T08:44:00.000Z,1.00,521471008.97,73.57,-0.01,-0.01,-0.00,-0.00,-0.01,-0.01,5347651195.12,0.24,5347651195.12,,2024-06-25T08:44:00.000Z,1027.00,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2024-06-25 17:46:02
20,3957,UNUS SED LEO,LEO,unus-sed-leo,47,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,926142182.90,985239504.00,False,,21,,,,2024-06-25T08:44:00.000Z,5.77,2417580.80,-37.53,0.01,-0.46,1.65,-3.76,-0.18,-4.89,5340612932.11,0.24,5681398529.77,,2024-06-25T08:44:00.000Z,1027.00,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2024-06-25 17:46:02
21,2,Litecoin,LTC,litecoin,1203,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.00,74679749.86,84000000.00,False,,22,,,,2024-06-25T08:45:00.000Z,70.33,525777649.86,74.60,-0.44,-1.88,-4.48,-16.96,-17.89,-25.90,5252303718.12,0.23,5907806509.31,,2024-06-25T08:45:00.000Z,,,,,,2024-06-25 17:46:02
22,24478,Pepe,PEPE,pepe,408,2023-04-17T06:18:08.000Z,['memes'],420690000000000.00,420689899999994.81,420689899999994.81,False,,23,,,,2024-06-25T08:44:00.000Z,0.00,902633534.49,54.73,-0.52,9.47,7.30,-23.16,51.21,46.25,4874406229.15,0.22,4874407387.82,,2024-06-25T08:44:00.000Z,1027.00,Ethereum,ETH,ethereum,0x6982508145454ce325ddbe47a25d4ec3d2311933,2024-06-25 17:46:02
23,8916,Internet Computer,ICP,internet-computer,267,2021-03-23T00:00:00.000Z,"['platform', 'distributed-computing', 'collectibles-nfts', 'defi', 'privacy', 'interoperability', 'smart-contracts', 'dao', 'wallet', 'storage', 'polychain-capital-portfolio', 'governance', 'launchpad', 'lending-borowing', 'metaverse', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'internet-computer-ecosystem', 'bitcoin-ecosystem', 'real-world-assets', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'depin']",,465419700.66,520044122.85,True,,24,465419700.66,3736892648.74,,2024-06-25T08:44:00.000Z,8.03,77542138.14,29.09,-1.00,2.47,-3.58,-34.50,-40.25,-58.38,3736892648.74,0.17,4175476579.38,,2024-06-25T08:44:00.000Z,8916.00,ICP,ICP,internet-computer,ryjl3-tyaaa-aaaaa-aaaba-cai,2024-06-25 17:46:02
24,20396,Kaspa,KAS,kaspa,121,2022-06-01T00:03:58.000Z,"['mineable', 'dag', 'pow', 'store-of-value', 'polychain-capital-portfolio', 'layer-1']",28700000000.00,24018273436.12,24018287187.88,False,,25,,,,2024-06-25T08:44:00.000Z,0.15,75172405.08,26.02,-0.86,2.38,4.65,8.54,27.32,12.86,3674203753.82,0.16,4390392507.40,,2024-06-25T08:44:00.000Z,,,,,,2024-06-25 17:46:02
25,1321,Ethereum Classic,ETC,ethereum-classic,535,2016-07-24T00:00:00.000Z,"['mineable', 'pow', 'ethash', 'platform', 'smart-contracts', 'dcg-portfolio']",210700000.00,147660360.94,210700000.00,False,,26,,,,2024-06-25T08:44:00.000Z,23.26,180258090.93,38.69,-0.45,2.21,0.82,-27.30,-13.37,-26.37,3433904369.27,0.15,4899917933.32,,2024-06-25T08:44:00.000Z,,,,,,2024-06-25 17:46:02
26,21794,Aptos,APT,aptos,393,2022-10-19T01:50:25.000Z,"['binance-labs-portfolio', 'aptos-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'move-vm']",,452033468.06,1102604113.01,True,,27,130000000.00,889887488.74,,2024-06-25T08:44:00.000Z,6.85,183682872.30,72.94,-1.07,2.80,-1.81,-24.32,-23.46,-62.48,3094299443.99,0.14,7547643116.91,,2024-06-25T08:44:00.000Z,,,,,,2024-06-25 17:46:02
27,328,Monero,XMR,monero,286,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,18446744.07,18446744.07,True,,28,,,,2024-06-25T08:45:00.000Z,162.44,59081788.18,47.05,-0.31,-2.20,-6.03,14.08,35.73,19.59,2996488583.40,0.13,2996488583.40,,2024-06-25T08:45:00.000Z,,,,,,2024-06-25 17:46:02
28,5690,Render,RNDR,render,425,2020-06-11T00:00:00.000Z,"['art', 'media', 'vr-ar', 'ai-big-data', 'distributed-computing', 'collectibles-nfts', 'scaling', 'video', 'ethereum-ecosystem', 'solana-ecosystem', 'metaverse', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'polygon-ecosystem', 'web3', 'generative-ai', 'depin']",,388646672.47,532073612.75,False,,29,,,,2024-06-25T08:44:00.000Z,7.61,248422262.54,91.41,-0.99,8.76,5.45,-24.63,-10.02,-33.36,2958765052.45,0.13,4050673586.69,,2024-06-25T08:44:00.000Z,1027.00,Ethereum,ETH,ethereum,0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24,2024-06-25 17:46:02
29,4642,Hedera,HBAR,hedera,273,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'layer-1']",50000000000.00,35761094687.03,50000000000.00,False,,30,,,,2024-06-25T08:44:00.000Z,0.08,60752413.08,59.53,-0.55,3.23,1.29,-27.22,-32.61,-31.69,2789255621.05,0.12,3899846530.79,,2024-06-25T08:44:00.000Z,,,,,,2024-06-25 17:46:02
